FIPS,PovertyRate,MedianFamilyIncome,TractBlack,TractHispanic,lasnap1,lasnap10,lahunv1,lahunv10,TractPop,Food Insecurity Rate,County,Avg w Mortage,Avg w/o Mortage,Regions,State,Subregions,Income_Group,LogIncome,LogPop,LogMortgage,Insecurity_Groups
21121,0.334160681,33187.36562,0.010852178,0.008468463,0.105755722,0.002903805,0.02911225,0.000742162,31883,0.201,"Knox County, Kentucky",78400,266,South, Kentucky,East South Central Division,Low,10.40992453,10.36982823,11.26957921,Very High
21123,0.178988727,46780.57852,0.031283027,0.028253364,0.051374038,0.00081376,0.010307573,0.000107706,14193,0.138,"Larue County, Kentucky",110100,295,South, Kentucky,East South Central Division,Middle,10.75322341,9.560504164,11.60914432,Above Average
21125,0.233391612,43664.90751,0.007085932,0.012183724,0.059340819,2.17E-05,0.019813178,5.25E-06,58849,0.16,"Laurel County, Kentucky",94400,314,South, Kentucky,East South Central Division,Middle,10.68430003,10.98273012,11.45529635,High
21127,0.235670177,46393.7058,0.002080706,0.004854981,0.082186708,0.006776999,0.026258143,0.002587084,15860,0.166,"Lawrence County, Kentucky",81400,279,South, Kentucky,East South Central Division,Middle,10.74491908,9.671555495,11.30713055,High
21129,0.334120451,32759.05249,0.023456321,0.007353873,0.117328042,3.15E-05,0.031691395,7.05E-06,7887,0.188,"Lee County, Kentucky",67700,321,South, Kentucky,East South Central Division,Low,10.39693461,8.972971113,11.12284146,Very High
21131,0.238498408,39982.5992,0.001945181,0.003536693,0.089773115,0.0026121,0.031679097,0.001108947,11310,0.191,"Leslie County, Kentucky",45500,225,South, Kentucky,East South Central Division,Low,10.59619962,9.333442569,10.7254676,Very High
21133,0.246954933,46017.30266,0.003466699,0.005057303,0.081099658,0,0.042833847,0,24519,0.194,"Letcher County, Kentucky",56300,265,South, Kentucky,East South Central Division,Middle,10.73677275,10.10720361,10.93844981,Very High
21135,0.332672026,36189.21565,0.002667628,0.005623648,0.088418667,0.00104944,0.027082106,0.000196016,13870,0.184,"Lewis County, Kentucky",67100,263,South, Kentucky,East South Central Division,Low,10.49651644,9.537483513,11.11393932,Very High
21137,0.25161527,43196.90134,0.022835664,0.015035163,0.074670703,0.016753319,0.022069241,0.003729717,24742,0.164,"Lincoln County, Kentucky",93600,279,South, Kentucky,East South Central Division,Middle,10.67352404,10.11625748,11.44678566,High
21139,0.154373989,50000.04139,0.002206114,0.012921525,0.059839402,0.010841733,0.022877676,0.003918797,9519,0.134,"Livingston County, Kentucky",86900,326,South, Kentucky,East South Central Division,Middle,10.81977911,9.16104508,11.37251331,Above Average
21141,0.214834135,48334.55092,0.065846842,0.024259363,0.050290333,0.007447215,0.018545715,0.003731963,26835,0.15,"Logan County, Kentucky",94600,348,South, Kentucky,East South Central Division,Middle,10.78590192,10.19746228,11.45741276,Above Average
21143,0.137221795,56946.69738,0.05304306,0.009261487,0.038304532,0.001800427,0.005556716,0.000148659,8314,0.13,"Lyon County, Kentucky",141000,344,South, Kentucky,East South Central Division,Middle,10.94987098,9.02569612,11.85651517,Above Average
21145,0.178639289,56942.07509,0.110180737,0.021093571,0.029589548,5.74E-06,0.010773216,3.65E-06,65565,0.155,"McCracken County, Kentucky",124400,336,South, Kentucky,East South Central Division,Middle,10.9497898,11.0907973,11.73125746,High
21147,0.37520649,28380.69037,0.05511854,0.021413744,0.116177123,0.003279969,0.036111694,0.000523747,18306,0.22,"McCreary County, Kentucky",62300,240,South, Kentucky,East South Central Division,Low,10.25346428,9.814984154,11.0397167,Extreme
21149,0.191106495,51910.26492,0.005770643,0.011121603,0.045459484,0.000183695,0.014943802,0.000132968,9531,0.136,"McLean County, Kentucky",91700,310,South, Kentucky,East South Central Division,Middle,10.85727183,9.162304923,11.42627766,Above Average
21151,0.228663925,54193.00494,0.043550099,0.021865502,0.043185741,5.10E-05,0.013242628,2.56E-05,82916,0.157,"Madison County, Kentucky",144800,347,South, Kentucky,East South Central Division,Middle,10.90030712,11.32558333,11.88310876,High
21153,0.265299032,39396.68312,0.001350034,0.007125178,0.123271473,0.002195355,0.037315443,0.001016142,13333,0.215,"Magoffin County, Kentucky",53100,274,South, Kentucky,East South Central Division,Low,10.58143691,9.497997444,10.87993221,Extreme
21155,0.167732392,45983.42977,0.080928355,0.02431887,0.04452717,0.000818618,0.013535885,0.000242652,19820,0.149,"Marion County, Kentucky",98200,317,South, Kentucky,East South Central Division,Middle,10.73603639,9.894446808,11.49476149,Above Average
21157,0.107365047,58237.95459,0.001558128,0.011129484,0.038287534,0.001355796,0.010555519,0,31448,0.118,"Marshall County, Kentucky",111600,332,South, Kentucky,East South Central Division,Middle,10.97229256,10.35609067,11.62267633,Average
21159,0.342694099,33632.0652,0.06930157,0.030010055,0.102372582,5.68E-05,0.028028422,0,12929,0.208,"Martin County, Kentucky",68200,282,South, Kentucky,East South Central Division,Low,10.42323521,9.467228129,11.13019984,Very High
21161,0.200286335,49789.93562,0.064036592,0.014179531,0.036872908,0.0004643,0.013276852,0.000332895,17490,0.16,"Mason County, Kentucky",101100,337,South, Kentucky,East South Central Division,Middle,10.81556815,9.769384568,11.52386541,High
21163,0.158990805,58961.56695,0.033144535,0.030032865,0.049591909,0.002155711,0.012748978,0.000279782,28602,0.137,"Meade County, Kentucky",126100,320,South, Kentucky,East South Central Division,Middle,10.9846411,10.26123192,11.74483052,Above Average
21165,0.288666032,38048.57342,0.018395179,0.008087536,0.10076197,0.002024787,0.025995539,0.000280512,6306,0.179,"Menifee County, Kentucky",78100,284,South, Kentucky,East South Central Division,Low,10.54661887,8.74925684,11.26574534,High
21167,0.178746144,54134.35338,0.035863298,0.022971262,0.048143059,0.000675431,0.014976811,0.000137807,21331,0.141,"Mercer County, Kentucky",133600,334,South, Kentucky,East South Central Division,Middle,10.89922426,9.967916693,11.80260554,Above Average
21169,0.215686603,41212.18497,0.015249035,0.011387266,0.096845643,0.000871989,0.025946984,3.72E-05,10099,0.145,"Metcalfe County, Kentucky",82600,272,South, Kentucky,East South Central Division,Middle,10.62648924,9.220191688,11.32176496,Above Average
21171,0.255017513,39575.4507,0.021070875,0.026361397,0.065682666,0.003098435,0.028432518,0.001085047,10963,0.157,"Monroe County, Kentucky",70600,284,South, Kentucky,East South Central Division,Low,10.58596427,9.302281246,11.16478542,High
21173,0.252509038,45937.20616,0.027585947,0.0249066,0.061053606,0,0.015429537,0,26499,0.172,"Montgomery County, Kentucky",114000,322,South, Kentucky,East South Central Division,Middle,10.73503066,10.18486228,11.64395373,High
21175,0.295520506,39161.59887,0.043094161,0.007756949,0.108861733,0.011229359,0.023742041,0.001290119,13923,0.18,"Morgan County, Kentucky",75500,282,South, Kentucky,East South Central Division,Low,10.57545192,9.541297428,11.23188794,High
21177,0.21551827,46402.07718,0.045271278,0.011651164,0.04589922,0.000167962,0.014925775,1.52E-05,31499,0.153,"Muhlenberg County, Kentucky",77800,285,South, Kentucky,East South Central Division,Middle,10.7450995,10.35771108,11.26189671,High
21179,0.168998135,54751.31151,0.050256694,0.020443401,0.041041611,0.002168498,0.010950398,0.000868202,43437,0.132,"Nelson County, Kentucky",133600,357,South, Kentucky,East South Central Division,Middle,10.9105566,10.67906689,11.80260554,Above Average
21181,0.161415557,49120.37351,0.005746321,0.013735109,0.044622665,0.000318228,0.00810929,1.22E-05,7135,0.159,"Nicholas County, Kentucky",83900,323,South, Kentucky,East South Central Division,Middle,10.80202917,8.87276753,11.33738089,High
21183,0.221847286,44490.90261,0.008220787,0.035399715,0.066442255,0.007126447,0.016309705,0.001450708,23842,0.145,"Ohio County, Kentucky",83700,305,South, Kentucky,East South Central Division,Middle,10.70304001,10.07920401,11.33499426,Above Average
21185,0.064300584,95883.7793,0.043437894,0.035363751,0.012929637,0,0.00728666,0,60316,0.082,"Oldham County, Kentucky",247500,538,South, Kentucky,East South Central Division,Middle,11.4708921,11.00735269,12.41916586,Low
21187,0.151488516,53753.79568,0.00839406,0.022691634,0.057319466,0.007070456,0.010233828,0.000952983,10841,0.125,"Owen County, Kentucky",98000,402,South, Kentucky,East South Central Division,Middle,10.89216956,9.291090522,11.49272276,Above Average
21189,0.392408202,41002.1081,0.002733964,0.008201893,0.182948951,0.001524421,0.074696917,0.000590412,4755,0.213,"Owsley County, Kentucky",69800,295,South, Kentucky,East South Central Division,Middle,10.62137876,8.466951975,11.15338929,Extreme
21191,0.147222222,59480.63602,0.003562546,0.009612153,0.035056826,0.000273898,0.011159036,0.000186603,14877,0.128,"Pendleton County, Kentucky",104800,338,South, Kentucky,East South Central Division,Middle,10.99340609,9.607571675,11.55980905,Above Average
21193,0.267163869,40900.67219,0.01515046,0.006443299,0.088593515,0.000578246,0.030003574,0.000102122,28712,0.179,"Perry County, Kentucky",71200,274,South, Kentucky,East South Central Division,Middle,10.61890178,10.26507043,11.1732481,High
21195,0.242471964,42419.14113,0.005367249,0.006859006,0.087958378,0,0.029849917,0,65024,0.174,"Pike County, Kentucky",70400,282,South, Kentucky,East South Central Division,Middle,10.65535498,11.08251171,11.16194854,High
21197,0.265885515,45624.2365,0.006263379,0.010465393,0.102528158,2.09E-05,0.031406977,5.09E-06,12613,0.177,"Powell County, Kentucky",76600,329,South, Kentucky,East South Central Division,Middle,10.72819436,9.442483307,11.24635236,High
21199,0.260924726,43103.38398,0.011528154,0.020899735,0.055974956,0.00506908,0.016225523,0.001476245,63063,0.165,"Pulaski County, Kentucky",106800,297,South, Kentucky,East South Central Division,Middle,10.67135679,11.05188951,11.57871321,High
21201,0.266,45543,0.001752848,0.009640666,0.0811361,0.058406405,0.02900022,0.019593777,2282,0.152,"Robertson County, Kentucky",104000,322,South, Kentucky,East South Central Division,Middle,10.72641221,7.73280753,11.55214618,High
21203,0.248588708,41247.09416,0.001113977,0.006038931,0.079553579,0.000169043,0.023982797,0,17056,0.16,"Rockcastle County, Kentucky",73900,288,South, Kentucky,East South Central Division,Middle,10.62733594,9.744257327,11.21046811,High
21205,0.253467664,51547.43535,0.014957357,0.01260018,0.057001617,0.000575322,0.018904568,0.000249639,23333,0.174,"Rowan County, Kentucky",115300,314,South, Kentucky,East South Central Division,Middle,10.85025774,10.05762395,11.65529271,High
21207,0.271035127,37314.72906,0.004668375,0.033304868,0.082718691,0.000537154,0.02985601,0.000111959,17565,0.187,"Russell County, Kentucky",88000,271,South, Kentucky,East South Central Division,Low,10.52714341,9.773663565,11.38509209,Very High
21209,0.110661014,72908.95349,0.052318063,0.042269943,0.032641527,0.001307033,0.011098838,0.000786114,47173,0.115,"Scott County, Kentucky",164600,368,South, Kentucky,East South Central Division,Middle,11.19696673,10.76157697,12.01127357,Average
21211,0.125218235,70291.94999,0.074773019,0.090602272,0.021686446,1.28E-05,0.004669689,0,42074,0.115,"Shelby County, Kentucky",175700,401,South, Kentucky,East South Central Division,Middle,11.16041256,10.64718525,12.07653327,Average
21213,0.196212674,50007.9162,0.093784267,0.018756853,0.032517402,2.40E-06,0.006280809,1.80E-08,17327,0.162,"Simpson County, Kentucky",116800,314,South, Kentucky,East South Central Division,Middle,10.8199366,9.760021258,11.66821835,High
21215,0.068025321,71142.41105,0.015122209,0.014008558,0.023829292,0,0.011630518,0,17061,0.098,"Spencer County, Kentucky",176900,396,South, Kentucky,East South Central Division,Middle,11.17243894,9.744550436,12.08333988,Average
21217,0.228167347,43386.34232,0.049608355,0.017664817,0.051165412,0.001172242,0.01495303,0.000582027,24512,0.172,"Taylor County, Kentucky",93700,273,South, Kentucky,East South Central Division,Middle,10.67789998,10.10691807,11.44785347,High
21219,0.197463724,49907.36292,0.079935795,0.03964687,0.043948693,0.000290892,0.023675843,5.77E-05,12460,0.142,"Todd County, Kentucky",87300,342,South, Kentucky,East South Central Division,Middle,10.81792382,9.430278792,11.37710574,Above Average
21221,0.155024827,54665.84587,0.081665388,0.012204477,0.034980783,0.003449751,0.017744427,0.001178792,14339,0.14,"Trigg County, Kentucky",114100,344,South, Kentucky,East South Central Division,Middle,10.9089944,9.570738377,11.64483054,Above Average
21223,0.165391758,57847.18413,0.003065047,0.025315019,0.048400689,0.001413042,0.022287378,0.000727942,8809,0.131,"Trimble County, Kentucky",112000,331,South, Kentucky,East South Central Division,Middle,10.96556006,9.083529205,11.62625415,Above Average
21225,0.290240155,46214.03925,0.120477111,0.016192444,0.04605221,1.44E-05,0.015039568,0,15007,0.185,"Union County, Kentucky",84100,344,South, Kentucky,East South Central Division,Middle,10.74103891,9.616272038,11.33976185,Very High
21227,0.202951983,58553.92298,0.090612697,0.045468926,0.020406672,0,0.004660717,0,113792,0.156,"Warren County, Kentucky",141500,374,South, Kentucky,East South Central Division,Middle,10.97770337,11.6421275,11.860055,High
21229,0.168536741,49541.5632,0.06332679,0.033541009,0.044831751,0.010228707,0.010076733,0.003451665,11717,0.129,"Washington County, Kentucky",98100,300,South, Kentucky,East South Central Division,Middle,10.81056726,9.368796058,11.49374265,Above Average
21231,0.26067011,35599.123,0.015182818,0.028876183,0.085541541,0.004196534,0.022740718,0.001336105,20813,0.177,"Wayne County, Kentucky",80300,247,South, Kentucky,East South Central Division,Low,10.48007628,9.94333307,11.2935249,High
21233,0.143105646,54659.17789,0.041333235,0.042581308,0.033539448,0.001094464,0.014932972,0.000200931,13621,0.139,"Webster County, Kentucky",74600,309,South, Kentucky,East South Central Division,Middle,10.90887242,9.519367998,11.21989579,Above Average
21235,0.242073631,39124.83352,0.005752448,0.008698824,0.076950424,0.000612674,0.023242461,8.80E-05,35637,0.175,"Whitley County, Kentucky",77900,269,South, Kentucky,East South Central Division,Low,10.57451267,10.4811397,11.26318123,High
21237,0.44641985,26676.03521,0.001359619,0.005574439,0.157793084,0.002688718,0.046196239,0.001122097,7355,0.232,"Wolfe County, Kentucky",52700,264,South, Kentucky,East South Central Division,Low,10.19152088,8.903135633,10.87237073,Extreme
21239,0.129239625,72469.57821,0.049320342,0.067364369,0.039243922,0,0.013008877,0,24939,0.114,"Woodford County, Kentucky",181300,394,South, Kentucky,East South Central Division,Middle,11.19092214,10.12418812,12.1079084,Average
22001,0.201777459,46298.29806,0.180904279,0.0171596,0.030653378,0.000332207,0.011107283,0.000241053,61773,0.153,"Acadia Parish, Louisiana",91000,265,South, Louisiana,West South Central Division,Middle,10.74286048,11.03122165,11.41861479,High
22003,0.171613608,49485.51281,0.232300885,0.013274336,0.033462745,0.012669154,0.014137145,0.00405907,25764,0.14,"Allen Parish, Louisiana",81100,247,South, Louisiana,West South Central Division,Middle,10.80943524,10.15673345,11.30343824,Above Average
22005,0.129585459,78656.16853,0.222412909,0.046859115,0.02006936,0,0.006441665,0,107215,0.107,"Ascension Parish, Louisiana",168600,310,South, Louisiana,West South Central Division,Middle,11.27284134,11.58259144,12.03528432,Average
22007,0.171528628,56364.13087,0.304897314,0.021262969,0.056182792,0.010125165,0.028856755,0.006924165,23421,0.149,"Assumption Parish, Louisiana",107300,298,South, Louisiana,West South Central Division,Middle,10.93958826,10.06138833,11.58338393,Above Average
22009,0.221329665,43725.1781,0.294678297,0.014403537,0.060702413,0.004449373,0.022969008,0.001855813,42073,0.178,"Avoyelles Parish, Louisiana",89500,277,South, Louisiana,West South Central Division,Middle,10.68567937,10.64716148,11.4019939,High
22011,0.186881023,58541.93375,0.130560386,0.028131486,0.033572557,0.0154122,0.01157595,0.004113158,35654,0.134,"Beauregard Parish, Louisiana",104100,277,South, Louisiana,West South Central Division,Middle,10.97749859,10.48161662,11.55310725,Above Average
22013,0.276796767,41671.15251,0.423326134,0.014422072,0.068842242,0.014141722,0.037416697,0.004983692,14353,0.207,"Bienville Parish, Louisiana",69600,261,South, Louisiana,West South Central Division,Middle,10.63756438,9.571714259,11.15051985,Very High
